order_id,sku,quantity,unit_price,line_total
OC001111,SKU000311,29,38831.01,1126099.29
OC001112,SKU000444,75,37315.64,2798673.0
OC001112,SKU000466,87,15106.75,1314287.25
OC001112,SKU000246,99,3572.31,353658.69
OC001112,SKU000397,42,22107.82,928528.44
OC001112,SKU000458,69,11793.53,813753.57
OC001112,SKU000107,59,41553.48,2451655.32
OC001112,SKU000492,84,25160.58,2113488.72
OC001112,SKU000430,86,15167.1,1304370.6
OC001112,SKU000234,26,15694.93,408068.18
OC001112,SKU000365,99,30943.61,3063417.39
OC001112,SKU000148,74,20641.09,1527440.66
OC001112,SKU000419,46,46702.74,2148326.04
OC001112,SKU000226,92,42380.2,3898978.4
OC001112,SKU000255,74,14543.41,1076212.34
OC001112,SKU000062,20,27442.07,548841.4
OC001112,SKU000451,25,41757.6,1043940.0
OC001112,SKU000414,99,34091.48,3375056.52
OC001112,SKU000047,19,13413.6,254858.4
OC001112,SKU000443,27,36191.68,977175.36
OC001112,SKU000463,40,2439.52,97580.8
OC001112,SKU000265,24,11156.45,267754.8
OC001112,SKU000111,13,44027.97,572363.61
OC001112,SKU000283,4,36214.31,144857.24
OC001112,SKU000287,69,33538.81,2314177.89
OC001112,SKU000392,78,18481.05,1441521.9
OC001112,SKU000422,6,22772.02,136632.12
OC001112,SKU000216,100,3523.65,352365.0
OC001112,SKU000398,17,34555.96,587451.32
OC001112,SKU000324,70,10159.39,711157.3
OC001112,SKU000152,45,2804.78,126215.1
OC001112,SKU000199,9,37732.16,339589.44
OC001112,SKU000406,42,28716.49,1206092.58
OC001112,SKU000288,41,1009.7,41397.7
OC001112,SKU000146,30,48455.86,1453675.8
OC001112,SKU000098,85,28976.37,2462991.45
OC001112,SKU000126,27,5792.95,156409.65
OC001112,SKU000084,26,42687.05,1109863.3
OC001112,SKU000054,39,2009.03,78352.17
OC001112,SKU000252,21,21552.69,452606.49
OC001112,SKU000316,55,33252.13,1828867.15
OC001112,SKU000121,35,18107.97,633778.95
OC001112,SKU000076,30,37613.66,1128409.8
OC001112,SKU000227,28,35648.83,998167.24
OC001112,SKU000025,99,33519.33,3318413.67
OC001112,SKU000219,46,39945.84,1837508.64
OC001112,SKU000357,4,6503.9,26015.6
OC001112,SKU000409,18,32833.01,590994.18
OC001112,SKU000461,57,43825.29,2498041.53
OC001112,SKU000376,16,9572.72,153163.52
OC001112,SKU000477,49,18046.27,884267.23
OC001112,SKU000019,4,14905.72,59622.88
OC001112,SKU000093,57,32542.19,1854904.83
OC001112,SKU000428,96,23924.96,2296796.16
OC001112,SKU000217,95,16495.12,1567036.4
OC001112,SKU000073,27,6753.62,182347.74
OC001112,SKU000110,49,10684.78,523554.22
OC001112,SKU000304,7,46530.55,325713.85
OC001112,SKU000085,58,11049.14,640850.12
OC001112,SKU000143,57,1390.66,79267.62
OC001112,SKU000042,52,2187.26,113737.52
OC001112,SKU000277,26,16144.19,419748.94
OC001112,SKU000321,27,2312.35,62433.45
OC001112,SKU000456,99,3457.82,342324.18
OC001112,SKU000133,49,12069.27,591394.23
OC001112,SKU000182,76,45650.17,3469412.92
OC001112,SKU000232,16,44415.74,710651.84
OC001112,SKU000058,12,33203.04,398436.48
OC001112,SKU000270,23,23251.26,534778.98
OC001112,SKU000050,65,33035.66,2147317.9
OC001112,SKU000096,75,35003.3,2625247.5
OC001112,SKU000131,93,15338.47,1426477.71
OC001112,SKU000048,67,42943.8,2877234.6
OC001112,SKU000285,16,48388.06,774208.96
OC001112,SKU000241,21,7821.04,164241.84
OC001112,SKU000293,97,8196.14,795025.58
OC001112,SKU000415,27,20404.68,550926.36
OC001112,SKU000439,16,16473.07,263569.12
OC001112,SKU000295,63,37644.32,2371592.16
OC001112,SKU000452,95,33707.64,3202225.8
OC001112,SKU000032,78,46594.63,3634381.14
OC001112,SKU000358,46,25192.9,1158873.4
OC001112,SKU000116,96,21332.64,2047933.44
OC001112,SKU000481,41,14830.1,608034.1
OC001112,SKU000379,54,10835.71,585128.34
OC001112,SKU000225,25,32202.7,805067.5
OC001112,SKU000128,27,40575.99,1095551.73
OC001112,SKU000388,12,2041.81,24501.72
OC001112,SKU000336,65,13800.31,897020.15
OC001112,SKU000404,47,35274.56,1657904.32
OC001112,SKU000486,62,26244.83,1627179.46
OC001112,SKU000355,33,41184.64,1359093.12
OC001112,SKU000118,66,36092.09,2382077.94
OC001112,SKU000160,15,49014.21,735213.15
OC001112,SKU000009,59,23404.53,1380867.27
OC001112,SKU000437,3,26322.78,78968.34
OC001112,SKU000442,1,22894.24,22894.24
OC001112,SKU000319,49,37391.1,1832163.9
OC001112,SKU000065,54,32976.65,1780739.1
OC001112,SKU000462,52,13830.18,719169.36
OC001112,SKU000286,13,15548.14,202125.82
OC001113,SKU000464,9,34845.79,313612.11
OC001113,SKU000431,56,34669.15,1941472.4
OC001113,SKU000267,84,36396.22,3057282.48
OC001113,SKU000407,39,47734.98,1861664.22
OC001113,SKU000321,30,2312.35,69370.5
OC001114,SKU000251,50,20767.77,1038388.5
OC001114,SKU000072,61,2605.9,158959.9
OC001114,SKU000117,3,13618.73,40856.19
OC001114,SKU000377,36,24988.11,899571.96
OC001114,SKU000400,94,26321.31,2474203.14
OC001114,SKU000126,83,5792.95,480814.85
OC001114,SKU000211,42,22290.32,936193.44
OC001114,SKU000096,6,35003.3,210019.8
OC001114,SKU000081,19,20847.13,396095.47
OC001114,SKU000089,32,9168.28,293384.96
OC001114,SKU000432,23,15409.64,354421.72
OC001114,SKU000452,73,33707.64,2460657.72
OC001114,SKU000436,2,37891.79,75783.58
OC001114,SKU000145,17,45812.03,778804.51
OC001114,SKU000309,67,22485.21,1506509.07
OC001115,SKU000035,5,34406.11,172030.55
OC001115,SKU000400,8,26321.31,210570.48
OC001115,SKU000088,77,4288.98,330251.46
OC001115,SKU000475,27,27648.76,746516.52
OC001115,SKU000050,95,33035.66,3138387.7
OC001116,SKU000298,21,38928.39,817496.19
OC001116,SKU000362,54,30759.97,1661038.38
OC001116,SKU000283,23,36214.31,832929.13
OC001116,SKU000361,23,9895.47,227595.81
OC001116,SKU000063,67,10588.12,709404.04
OC001117,SKU000025,15,33519.33,502789.95
OC001117,SKU000328,21,6311.3,132537.3
OC001118,SKU000489,48,30929.98,1484639.04
OC001118,SKU000101,34,17425.47,592465.98
OC001118,SKU000399,80,35318.18,2825454.4
OC001118,SKU000294,42,20601.84,865277.28
OC001118,SKU000048,4,42943.8,171775.2
OC001119,SKU000194,5,1764.89,8824.45
OC001119,SKU000385,95,6520.3,619428.5
OC001119,SKU000411,19,5550.41,105457.79
OC001119,SKU000156,53,27586.87,1462104.11
OC001119,SKU000334,6,22351.2,134107.2
OC001119,SKU000278,70,22581.1,1580677.0
OC001119,SKU000252,49,21552.69,1056081.81
OC001119,SKU000312,98,2482.7,243304.6
OC001119,SKU000498,77,20323.39,1564901.03
OC001119,SKU000349,93,33425.21,3108544.53
OC001119,SKU000129,68,6010.73,408729.64
OC001119,SKU000254,22,10300.71,226615.62
OC001119,SKU000471,21,9489.35,199276.35
OC001119,SKU000147,13,16732.09,217517.17
OC001119,SKU000357,2,6503.9,13007.8
OC001119,SKU000449,45,18844.71,848011.95
OC001119,SKU000218,29,42934.47,1245099.63
OC001119,SKU000220,12,841.53,10098.36
OC001119,SKU000362,54,30759.97,1661038.38
OC001119,SKU000438,9,3181.73,28635.57
OC001119,SKU000422,15,22772.02,341580.3
OC001119,SKU000195,61,45490.43,2774916.23
OC001119,SKU000485,60,36043.65,2162619.0
OC001119,SKU000356,54,32152.7,1736245.8
OC001119,SKU000096,69,35003.3,2415227.7
OC001119,SKU000274,57,1976.6,112666.2
OC001119,SKU000496,18,23003.99,414071.82
OC001119,SKU000126,78,5792.95,451850.1
OC001119,SKU000043,82,10582.82,867791.24
OC001119,SKU000071,1,38943.18,38943.18
OC001119,SKU000164,40,43276.5,1731060.0
OC001119,SKU000478,61,40160.55,2449793.55
OC001119,SKU000400,61,26321.31,1605599.91
OC001119,SKU000269,33,38034.74,1255146.42
OC001119,SKU000295,17,37644.32,639953.44
OC001119,SKU000227,42,35648.83,1497250.86
OC001119,SKU000049,85,17547.96,1491576.6
OC001119,SKU000492,70,25160.58,1761240.6
OC001119,SKU000076,47,37613.66,1767842.02
OC001119,SKU000481,79,14830.1,1171577.9
OC001119,SKU000082,86,45251.44,3891623.84
OC001119,SKU000134,92,20485.03,1884622.76
OC001119,SKU000381,13,42373.9,550860.7
OC001119,SKU000189,62,1194.79,74076.98
OC001119,SKU000229,64,13823.3,884691.2
OC001119,SKU000446,96,49308.25,4733592.0
OC001119,SKU000386,74,39765.37,2942637.38
OC001119,SKU000010,26,20190.8,524960.8
OC001119,SKU000461,17,43825.29,745029.93
OC001119,SKU000003,29,3642.55,105633.95
OC001119,SKU000125,66,17101.23,1128681.18
OC001119,SKU000008,17,32983.24,560715.08
OC001119,SKU000393,19,39858.07,757303.33
OC001119,SKU000060,29,27765.18,805190.22
OC001119,SKU000151,85,43259.04,3677018.4
OC001119,SKU000371,11,48771.17,536482.87
OC001119,SKU000089,96,9168.28,880154.88
OC001119,SKU000439,13,16473.07,214149.91
OC001119,SKU000193,92,45179.84,4156545.28
OC001119,SKU000462,52,13830.18,719169.36
OC001119,SKU000036,37,45276.29,1675222.73
OC001119,SKU000179,79,18804.57,1485561.03
OC001119,SKU000114,14,4743.36,66407.04
OC001119,SKU000222,32,26351.67,843253.44
OC001119,SKU000200,29,4606.11,133577.19
OC001119,SKU000243,33,28747.59,948670.47
OC001119,SKU000217,24,16495.12,395882.88
OC001119,SKU000188,94,19130.08,1798227.52
OC001119,SKU000355,85,41184.64,3500694.4
OC001119,SKU000309,39,22485.21,876923.19
OC001119,SKU000161,43,19240.94,827360.42
OC001119,SKU000108,91,12268.79,1116459.89
OC001119,SKU000067,60,40347.49,2420849.4
OC001119,SKU000072,86,2605.9,224107.4
OC001119,SKU000348,76,44944.08,3415750.08
OC001119,SKU000268,67,7407.57,496307.19
OC001119,SKU000338,67,42448.6,2844056.2
OC001119,SKU000187,74,49968.74,3697686.76
OC001119,SKU000077,35,13802.41,483084.35
OC001119,SKU000095,98,6398.43,627046.14
OC001119,SKU000011,17,9660.34,164225.78
OC001119,SKU000209,42,32780.6,1376785.2
OC001119,SKU000223,55,38923.05,2140767.75
OC001119,SKU000153,48,38023.53,1825129.44
OC001119,SKU000294,85,20601.84,1751156.4
OC001119,SKU000337,19,18229.23,346355.37
OC001119,SKU000287,75,33538.81,2515410.75
OC001119,SKU000094,95,10048.1,954569.5
OC001119,SKU000314,5,35955.36,179776.8
OC001119,SKU000497,96,34233.68,3286433.28
OC001119,SKU000351,50,6155.99,307799.5
OC001119,SKU000468,81,12218.64,989709.84
OC001119,SKU000150,7,15794.41,110560.87
OC001119,SKU000068,26,12317.64,320258.64
OC001119,SKU000373,24,22534.84,540836.16
OC001119,SKU000166,2,43493.12,86986.24
OC001119,SKU000437,19,26322.78,500132.82
OC001119,SKU000396,82,1675.37,137380.34
OC001119,SKU000238,5,29364.61,146823.05
OC001119,SKU000398,31,34555.96,1071234.76
OC001120,SKU000373,74,22534.84,1667578.16
OC001120,SKU000408,62,14452.75,896070.5
OC001120,SKU000364,62,4153.02,257487.24
OC001121,SKU000098,74,28976.37,2144251.38
OC001121,SKU000192,52,31867.23,1657095.96
OC001121,SKU000159,58,25492.71,1478577.18
OC001121,SKU000095,28,6398.43,179156.04
OC001121,SKU000073,59,6753.62,398463.58
OC001122,SKU000357,84,6503.9,546327.6
OC001122,SKU000170,99,43498.05,4306306.95
OC001123,SKU000497,24,34233.68,821608.32
OC001123,SKU000170,33,43498.05,1435435.65
OC001124,SKU000473,71,10669.21,757513.91
OC001124,SKU000312,59,2482.7,146479.3
OC001125,SKU000049,67,17547.96,1175713.32
OC001125,SKU000221,34,8794.89,299026.26
OC001125,SKU000146,9,48455.86,436102.74
OC001125,SKU000122,47,13788.14,648042.58
OC001125,SKU000121,55,18107.97,995938.35
OC001125,SKU000132,83,31313.2,2598995.6
OC001125,SKU000271,4,7632.77,30531.08
OC001125,SKU000067,70,40347.49,2824324.3
OC001125,SKU000341,17,47446.29,806586.93
OC001125,SKU000405,13,17505.28,227568.64
OC001125,SKU000476,30,26729.14,801874.2
OC001125,SKU000095,59,6398.43,377507.37
OC001125,SKU000047,15,13413.6,201204.0
OC001125,SKU000148,16,20641.09,330257.44
OC001125,SKU000202,71,29269.55,2078138.05
OC001125,SKU000060,92,27765.18,2554396.56
OC001125,SKU000436,38,37891.79,1439888.02
OC001125,SKU000175,17,11815.04,200855.68
OC001125,SKU000253,45,2366.33,106484.85
OC001125,SKU000388,40,2041.81,81672.4
OC001125,SKU000440,58,35874.21,2080704.18
OC001125,SKU000154,56,46390.87,2597888.72
OC001125,SKU000361,71,9895.47,702578.37
OC001125,SKU000482,11,19054.0,209594.0
OC001125,SKU000084,65,42687.05,2774658.25
OC001125,SKU000281,24,38745.79,929898.96
OC001125,SKU000225,51,32202.7,1642337.7
OC001125,SKU000064,66,22163.77,1462808.82
OC001125,SKU000144,25,28854.72,721368.0
OC001125,SKU000014,19,48452.91,920605.29
OC001125,SKU000461,88,43825.29,3856625.52
OC001125,SKU000105,29,8889.23,257787.67
OC001125,SKU000079,100,7626.45,762645.0
OC001125,SKU000268,3,7407.57,22222.71
OC001125,SKU000273,26,25416.11,660818.86
OC001125,SKU000041,94,29167.23,2741719.62
OC001125,SKU000196,96,10119.66,971487.36
OC001125,SKU000237,46,37254.99,1713729.54
OC001125,SKU000174,68,31377.28,2133655.04
OC001125,SKU000266,77,26577.18,2046442.86
OC001125,SKU000259,100,23041.74,2304174.0
OC001125,SKU000397,20,22107.82,442156.4
OC001125,SKU000270,73,23251.26,1697341.98
OC001125,SKU000138,68,41348.89,2811724.52
OC001125,SKU000248,68,18565.65,1262464.2
OC001125,SKU000071,7,38943.18,272602.26
OC001125,SKU000153,69,38023.53,2623623.57
OC001125,SKU000042,47,2187.26,102801.22
OC001125,SKU000439,70,16473.07,1153114.9
OC001125,SKU000120,30,49027.48,1470824.4
OC001126,SKU000223,88,38923.05,3425228.4
OC001126,SKU000474,22,45730.62,1006073.64
OC001126,SKU000183,82,31931.44,2618378.08
OC001126,SKU000420,82,9396.95,770549.9
OC001126,SKU000089,80,9168.28,733462.4
OC001126,SKU000087,29,45985.13,1333568.77
OC001126,SKU000500,97,42281.96,4101350.12
OC001126,SKU000377,92,24988.11,2298906.12
OC001126,SKU000074,20,30671.35,613427.0
OC001126,SKU000081,70,20847.13,1459299.1
OC001126,SKU000028,79,31095.85,2456572.15
OC001126,SKU000276,55,29058.44,1598214.2
OC001126,SKU000233,26,19996.64,519912.64
OC001126,SKU000110,36,10684.78,384652.08
OC001126,SKU000270,7,23251.26,162758.82
OC001126,SKU000476,52,26729.14,1389915.28
OC001126,SKU000153,38,38023.53,1444894.14
OC001126,SKU000073,50,6753.62,337681.0
OC001126,SKU000007,67,40394.1,2706404.7
OC001126,SKU000400,54,26321.31,1421350.74
OC001126,SKU000070,61,20042.68,1222603.48
OC001126,SKU000484,60,8494.86,509691.6
OC001126,SKU000322,42,49042.88,2059800.96
OC001126,SKU000309,18,22485.21,404733.78
OC001126,SKU000160,93,49014.21,4558321.53
OC001126,SKU000463,39,2439.52,95141.28
OC001126,SKU000049,1,17547.96,17547.96
OC001126,SKU000039,10,27628.85,276288.5
OC001126,SKU000272,33,31606.12,1043001.96
OC001126,SKU000177,91,8401.6,764545.6
OC001126,SKU000064,72,22163.77,1595791.44
OC001126,SKU000256,86,37376.0,3214336.0
OC001126,SKU000083,40,394.21,15768.4
OC001126,SKU000146,27,48455.86,1308308.22
OC001126,SKU000127,94,3796.7,356889.8
OC001126,SKU000182,79,45650.17,3606363.43
OC001126,SKU000391,77,35466.12,2730891.24
OC001126,SKU000423,9,13714.57,123431.13
OC001126,SKU000251,8,20767.77,166142.16
OC001126,SKU000274,97,1976.6,191730.2
OC001126,SKU000226,53,42380.2,2246150.6
OC001126,SKU000072,18,2605.9,46906.2
OC001126,SKU000208,19,18613.47,353655.93
OC001126,SKU000108,62,12268.79,760664.98
OC001126,SKU000214,21,4674.5,98164.5
OC001126,SKU000441,98,40453.73,3964465.54
OC001126,SKU000194,32,1764.89,56476.48
OC001126,SKU000262,51,41618.09,2122522.59
OC001126,SKU000369,21,20839.53,437630.13
OC001126,SKU000458,83,11793.53,978862.99
OC001126,SKU000171,54,865.85,46755.9
OC001126,SKU000227,51,35648.83,1818090.33
OC001126,SKU000436,76,37891.79,2879776.04
OC001126,SKU000368,25,3741.35,93533.75
OC001126,SKU000225,32,32202.7,1030486.4
OC001126,SKU000125,45,17101.23,769555.35
OC001126,SKU000405,10,17505.28,175052.8
OC001126,SKU000145,29,45812.03,1328548.87
OC001126,SKU000069,36,20780.61,748101.96
OC001126,SKU000001,18,6138.11,110485.98
OC001126,SKU000409,52,32833.01,1707316.52
OC001126,SKU000232,16,44415.74,710651.84
OC001126,SKU000126,93,5792.95,538744.35
OC001126,SKU000106,95,21835.17,2074341.15
OC001126,SKU000341,75,47446.29,3558471.75
OC001126,SKU000318,87,2272.37,197696.19
OC001126,SKU000452,20,33707.64,674152.8
OC001126,SKU000096,27,35003.3,945089.1
OC001126,SKU000085,57,11049.14,629800.98
OC001126,SKU000389,19,7532.14,143110.66
OC001126,SKU000164,87,43276.5,3765055.5
OC001126,SKU000117,36,13618.73,490274.28
OC001126,SKU000211,98,22290.32,2184451.36
OC001126,SKU000401,42,45615.0,1915830.0
OC001126,SKU000302,2,45274.78,90549.56
OC001126,SKU000395,82,8608.55,705901.1
OC001126,SKU000432,16,15409.64,246554.24
OC001126,SKU000335,67,17642.19,1182026.73
OC001127,SKU000221,61,8794.89,536488.29
OC001127,SKU000421,30,14989.77,449693.1
OC001127,SKU000249,85,7863.44,668392.4
OC001128,SKU000272,59,31606.12,1864761.08
OC001128,SKU000019,20,14905.72,298114.4
OC001128,SKU000370,10,30372.35,303723.5
OC001128,SKU000145,97,45812.03,4443766.91
OC001128,SKU000319,93,37391.1,3477372.3
OC001128,SKU000297,44,33947.51,1493690.44
OC001128,SKU000143,35,1390.66,48673.1
OC001128,SKU000287,6,33538.81,201232.86
OC001128,SKU000281,49,38745.79,1898543.71
OC001128,SKU000361,33,9895.47,326550.51
OC001128,SKU000083,15,394.21,5913.15
OC001128,SKU000500,81,42281.96,3424838.76
OC001128,SKU000457,60,12312.23,738733.8
OC001128,SKU000448,55,49643.54,2730394.7
OC001128,SKU000292,75,43832.0,3287400.0
OC001128,SKU000003,22,3642.55,80136.1
OC001128,SKU000371,91,48771.17,4438176.47
OC001128,SKU000101,89,17425.47,1550866.83
OC001128,SKU000038,63,38578.85,2430467.55
OC001128,SKU000365,98,30943.61,3032473.78
OC001128,SKU000233,38,19996.64,759872.32
OC001128,SKU000192,29,31867.23,924149.67
OC001128,SKU000342,67,28738.7,1925492.9
OC001128,SKU000380,14,14139.68,197955.52
OC001128,SKU000284,12,29178.7,350144.4
OC001128,SKU000014,94,48452.91,4554573.54
OC001128,SKU000315,78,30779.0,2400762.0
OC001128,SKU000133,77,12069.27,929333.79
OC001128,SKU000400,47,26321.31,1237101.57
OC001128,SKU000316,31,33252.13,1030816.03
OC001128,SKU000041,86,29167.23,2508381.78
OC001128,SKU000411,64,5550.41,355226.24
OC001128,SKU000347,90,6219.61,559764.9
OC001128,SKU000409,56,32833.01,1838648.56
OC001128,SKU000159,54,25492.71,1376606.34
OC001128,SKU000437,8,26322.78,210582.24
OC001128,SKU000389,82,7532.14,617635.48
OC001128,SKU000435,14,22803.44,319248.16
OC001128,SKU000295,99,37644.32,3726787.68
OC001128,SKU000196,36,10119.66,364307.76
OC001128,SKU000443,93,36191.68,3365826.24
OC001128,SKU000439,94,16473.07,1548468.58
OC001128,SKU000026,36,19849.71,714589.56
OC001128,SKU000317,33,47674.84,1573269.72
OC001128,SKU000141,82,25073.56,2056031.92
OC001128,SKU000485,66,36043.65,2378880.9
OC001128,SKU000343,43,32513.08,1398062.44
OC001128,SKU000047,54,13413.6,724334.4
OC001128,SKU000262,86,41618.09,3579155.74
OC001128,SKU000232,33,44415.74,1465719.42
OC001128,SKU000074,46,30671.35,1410882.1
OC001128,SKU000051,11,43231.21,475543.31
OC001128,SKU000068,2,12317.64,24635.28
OC001128,SKU000379,13,10835.71,140864.23
OC001128,SKU000468,92,12218.64,1124114.88
OC001128,SKU000291,63,42236.98,2660929.74
OC001128,SKU000412,32,33524.71,1072790.72
OC001128,SKU000174,75,31377.28,2353296.0
OC001128,SKU000270,64,23251.26,1488080.64
OC001128,SKU000218,29,42934.47,1245099.63
OC001128,SKU000497,76,34233.68,2601759.68
OC001128,SKU000092,56,23568.31,1319825.36
OC001128,SKU000046,86,9050.1,778308.6
OC001128,SKU000305,35,25150.16,880255.6
OC001128,SKU000059,14,33377.96,467291.44
OC001128,SKU000427,100,4428.21,442821.0
OC001128,SKU000137,91,5827.34,530287.94
OC001128,SKU000144,63,28854.72,1817847.36
OC001128,SKU000161,72,19240.94,1385347.68
OC001128,SKU000454,78,9505.17,741403.26
OC001128,SKU000065,73,32976.65,2407295.45
OC001128,SKU000043,49,10582.82,518558.18
OC001128,SKU000456,78,3457.82,269709.96
OC001128,SKU000410,67,41414.79,2774790.93
OC001128,SKU000020,86,2952.55,253919.3
OC001128,SKU000001,49,6138.11,300767.39
OC001128,SKU000487,6,20678.37,124070.22
OC001128,SKU000122,78,13788.14,1075474.92
OC001128,SKU000097,14,38911.82,544765.48
OC001128,SKU000209,76,32780.6,2491325.6
OC001128,SKU000011,83,9660.34,801808.22
OC001128,SKU000140,13,23488.03,305344.39
OC001128,SKU000422,74,22772.02,1685129.48
OC001128,SKU000023,13,47085.65,612113.45
OC001128,SKU000313,16,5631.81,90108.96
OC001128,SKU000142,98,29942.03,2934318.94
OC001128,SKU000495,31,39767.32,1232786.92
OC001128,SKU000166,47,43493.12,2044176.64
OC001128,SKU000438,75,3181.73,238629.75
OC001128,SKU000301,87,14324.64,1246243.68
OC001128,SKU000204,91,31806.66,2894406.06
OC001128,SKU000395,78,8608.55,671466.9
OC001128,SKU000017,54,46333.25,2501995.5
OC001128,SKU000032,51,46594.63,2376326.13
OC001128,SKU000328,92,6311.3,580639.6
OC001128,SKU000491,96,26517.94,2545722.24
OC001128,SKU000081,6,20847.13,125082.78
OC001128,SKU000154,45,46390.87,2087589.15
OC001128,SKU000413,83,5099.88,423290.04
OC001128,SKU000084,57,42687.05,2433161.85
OC001129,SKU000187,81,49968.74,4047467.94
OC001129,SKU000455,96,30784.67,2955328.32
OC001129,SKU000121,100,18107.97,1810797.0
OC001129,SKU000479,56,18598.18,1041498.08
OC001129,SKU000078,86,13658.58,1174637.88
OC001129,SKU000048,4,42943.8,171775.2
OC001129,SKU000051,28,43231.21,1210473.88
OC001129,SKU000415,73,20404.68,1489541.64
OC001130,SKU000300,53,32094.83,1701025.99
OC001130,SKU000408,4,14452.75,57811.0
OC001131,SKU000204,45,31806.66,1431299.7
OC001131,SKU000456,46,3457.82,159059.72
OC001131,SKU000310,32,12870.6,411859.2
OC001131,SKU000089,36,9168.28,330058.08
OC001131,SKU000500,58,42281.96,2452353.68
OC001131,SKU000358,7,25192.9,176350.3
OC001131,SKU000280,42,18258.51,766857.42
OC001131,SKU000365,59,30943.61,1825672.99
OC001131,SKU000057,90,18274.65,1644718.5
OC001131,SKU000279,82,2053.19,168361.58
OC001131,SKU000036,34,45276.29,1539393.86
OC001131,SKU000222,99,26351.67,2608815.33
OC001131,SKU000404,21,35274.56,740765.76
OC001131,SKU000154,27,46390.87,1252553.49
OC001131,SKU000247,72,18872.1,1358791.2
OC001131,SKU000172,99,3833.93,379559.07
OC001131,SKU000040,71,3854.67,273681.57
OC001131,SKU000001,83,6138.11,509463.13
OC001131,SKU000189,42,1194.79,50181.18
OC001131,SKU000416,95,37819.96,3592896.2
OC001131,SKU000402,52,30542.82,1588226.64
OC001131,SKU000152,97,2804.78,272063.66
OC001131,SKU000130,45,22580.67,1016130.15
OC001131,SKU000142,100,29942.03,2994203.0
OC001131,SKU000384,23,3769.23,86692.29
OC001132,SKU000023,46,47085.65,2165939.9
OC001132,SKU000198,79,40231.2,3178264.8
OC001132,SKU000050,69,33035.66,2279460.54
OC001133,SKU000473,13,10669.21,138699.73
OC001133,SKU000143,93,1390.66,129331.38
OC001133,SKU000340,12,47478.41,569740.92
OC001133,SKU000307,82,41974.9,3441941.8
OC001133,SKU000173,52,32526.85,1691396.2
OC001133,SKU000181,41,4040.52,165661.32
OC001133,SKU000238,80,29364.61,2349168.8
OC001133,SKU000402,64,30542.82,1954740.48
OC001134,SKU000160,34,49014.21,1666483.14
OC001134,SKU000175,91,11815.04,1075168.64
OC001134,SKU000141,63,25073.56,1579634.28
OC001135,SKU000014,22,48452.91,1065964.02
OC001135,SKU000275,42,32268.86,1355292.12
OC001135,SKU000358,3,25192.9,75578.7
OC001135,SKU000257,15,26675.86,400137.9
OC001135,SKU000274,25,1976.6,49415.0
OC001136,SKU000344,23,36810.18,846634.14
OC001136,SKU000114,51,4743.36,241911.36
OC001136,SKU000254,80,10300.71,824056.8
OC001136,SKU000383,90,20089.02,1808011.8
OC001136,SKU000213,10,19967.17,199671.7
OC001136,SKU000184,26,44955.54,1168844.04
OC001136,SKU000412,12,33524.71,402296.52
OC001136,SKU000135,12,11650.66,139807.92
OC001136,SKU000418,92,45670.16,4201654.72
OC001136,SKU000421,77,14989.77,1154212.29
OC001136,SKU000499,85,31873.73,2709267.05
OC001136,SKU000088,52,4288.98,223026.96
OC001136,SKU000048,34,42943.8,1460089.2
OC001136,SKU000381,19,42373.9,805104.1
OC001136,SKU000050,92,33035.66,3039280.72
OC001136,SKU000278,44,22581.1,993568.4
OC001136,SKU000178,69,16286.3,1123754.7
OC001136,SKU000467,46,28163.06,1295500.76
OC001136,SKU000392,51,18481.05,942533.55
OC001136,SKU000294,18,20601.84,370833.12
OC001136,SKU000010,50,20190.8,1009540.0
OC001136,SKU000408,14,14452.75,202338.5
OC001136,SKU000046,95,9050.1,859759.5
OC001136,SKU000014,38,48452.91,1841210.58
OC001136,SKU000413,79,5099.88,402890.52
OC001137,SKU000303,57,47326.02,2697583.14
OC001138,SKU000378,36,4593.45,165364.2
OC001138,SKU000473,4,10669.21,42676.84
OC001138,SKU000124,64,28745.8,1839731.2
OC001138,SKU000444,29,37315.64,1082153.56
OC001138,SKU000086,89,19503.97,1735853.33
OC001138,SKU000014,29,48452.91,1405134.39
OC001138,SKU000487,32,20678.37,661707.84
OC001138,SKU000315,29,30779.0,892591.0
OC001138,SKU000408,57,14452.75,823806.75
OC001138,SKU000259,83,23041.74,1912464.42
OC001138,SKU000046,28,9050.1,253402.8
OC001138,SKU000221,19,8794.89,167102.91
OC001138,SKU000254,2,10300.71,20601.42
OC001138,SKU000380,38,14139.68,537307.84
OC001138,SKU000114,32,4743.36,151787.52
OC001138,SKU000397,3,22107.82,66323.46
OC001138,SKU000499,79,31873.73,2518024.67
OC001138,SKU000190,62,28339.86,1757071.32
OC001138,SKU000412,57,33524.71,1910908.47
OC001138,SKU000418,54,45670.16,2466188.64
OC001138,SKU000425,72,36857.23,2653720.56
OC001138,SKU000101,71,17425.47,1237208.37
OC001138,SKU000010,73,20190.8,1473928.4
OC001138,SKU000364,25,4153.02,103825.5
OC001138,SKU000178,53,16286.3,863173.9
OC001138,SKU000421,24,14989.77,359754.48
OC001138,SKU000213,67,19967.17,1337800.39
OC001138,SKU000016,75,8315.39,623654.25
OC001138,SKU000021,52,48042.87,2498229.24
OC001138,SKU000388,81,2041.81,165386.61
OC001138,SKU000383,74,20089.02,1486587.48
OC001138,SKU000300,50,32094.83,1604741.5
