invoice_id,order_id,invoice_date,assigned_to,processed_date,processing_days,amount,has_error,error_type
INV000653,OC000653,2024-08-12 14:44:09.640842,AN007,2024-08-16 14:44:09.640842,4,985069.47,False,
INV000656,OC000656,2024-01-29 12:40:30.090210,AN001,2024-02-05 12:40:30.090210,7,35229667.24,False,
INV000657,OC000657,2024-01-02 07:30:57.715333,AN003,2024-01-04 07:30:57.715333,2,14016596.41,False,
INV000658,OC000658,2024-03-17 06:03:35.953291,AN008,2024-03-22 06:03:35.953291,5,556568.43,False,
INV000659,OC000659,2024-02-03 04:37:52.760543,AN001,2024-02-09 04:37:52.760543,6,9771850.98,False,
INV000660,OC000660,2024-03-07 13:08:06.137295,AN007,2024-03-13 13:08:06.137295,6,2655807.55,False,
INV000661,OC000661,2024-05-05 07:55:50.255177,AN007,2024-05-06 07:55:50.255177,1,11339375.72,False,
INV000663,OC000663,2024-01-26 14:37:55.765072,AN005,2024-01-28 14:37:55.765072,2,171674.23,False,
INV000665,OC000665,2024-12-22 16:05:28.731043,AN007,2024-12-23 16:05:28.731043,1,31856819.66,False,
INV000666,OC000666,2024-08-14 16:39:13.173145,AN008,2024-08-17 16:39:13.173145,3,4090213.68,False,
INV000667,OC000667,2024-01-29 19:11:41.705557,AN001,2024-01-31 19:11:41.705557,2,22507647.29,False,
INV000669,OC000669,2024-10-30 14:11:41.397807,AN005,2024-11-02 14:11:41.397807,3,28974959.64,False,
INV000670,OC000670,2024-03-24 01:02:32.883800,AN004,2024-03-26 01:02:32.883800,2,13432571.52,False,
INV000671,OC000671,2024-07-10 20:01:02.997230,AN003,2024-07-15 20:01:02.997230,5,5004047.46,False,
INV000672,OC000672,2024-02-29 11:52:33.004324,AN003,2024-03-03 11:52:33.004324,3,3455055.37,False,
INV000673,OC000673,2024-06-08 11:01:54.172399,AN008,2024-06-13 11:01:54.172399,5,2884771.84,False,
INV000675,OC000675,2024-07-10 01:17:15.655934,AN001,2024-07-14 01:17:15.655934,4,2635323.08,True,SKU incorrecto
INV000676,OC000676,2024-02-06 12:48:19.028978,AN007,2024-02-11 12:48:19.028978,5,3962803.17,False,
INV000677,OC000677,2024-05-08 16:34:11.224796,AN005,2024-05-13 16:34:11.224796,5,1541641.7,False,
INV000678,OC000678,2024-04-12 18:47:05.966080,AN002,2024-04-17 18:47:05.966080,5,11487028.96,False,
INV000680,OC000680,2024-11-23 01:43:23.366381,AN008,2024-11-28 01:43:23.366381,5,945190.09,False,
INV000681,OC000681,2024-04-28 15:11:36.828275,AN003,2024-05-05 15:11:36.828275,7,12512256.27,False,
INV000682,OC000682,2024-05-15 22:14:47.853645,AN001,2024-05-17 22:14:47.853645,2,52738904.23,False,
INV000683,OC000683,2024-08-12 02:55:53.636175,AN004,2024-08-19 02:55:53.636175,7,19197626.75,False,
INV000686,OC000686,2024-08-15 08:21:53.157044,AN005,2024-08-16 08:21:53.157044,1,6128596.29,False,
INV000688,OC000688,2024-02-13 18:36:42.060076,AN008,2024-02-18 18:36:42.060076,5,3733881.95,False,
INV000692,OC000692,2024-10-12 12:16:59.088676,AN005,2024-10-15 12:16:59.088676,3,12792413.87,False,
INV000693,OC000693,2024-05-26 06:36:10.041377,AN004,2024-05-28 06:36:10.041377,2,3765894.16,False,
INV000694,OC000694,2024-08-08 11:06:37.124379,AN001,2024-08-09 11:06:37.124379,1,20254216.8,False,
INV000696,OC000696,2024-11-11 03:38:51.774653,AN006,2024-11-12 03:38:51.774653,1,5961131.53,False,
INV000697,OC000697,2024-11-19 08:30:03.392060,AN002,2024-11-26 08:30:03.392060,7,1687048.12,False,
INV000700,OC000700,2024-12-06 11:27:38.286748,AN001,2024-12-08 11:27:38.286748,2,3125753.22,True,Monto incorrecto
INV000701,OC000701,2024-10-18 04:31:16.087935,AN003,2024-10-22 04:31:16.087935,4,160458.94,False,
INV000703,OC000703,2024-03-16 12:26:48.318939,AN003,2024-03-20 12:26:48.318939,4,5306977.57,False,
INV000705,OC000705,2024-10-30 04:01:37.143374,AN003,2024-11-05 04:01:37.143374,6,17719237.77,False,
INV000706,OC000706,2024-09-22 23:16:03.070024,AN005,2024-09-28 23:16:03.070024,6,4950172.95,False,
INV000707,OC000707,2024-10-09 15:37:52.423962,AN002,2024-10-16 15:37:52.423962,7,3747169.52,False,
INV000708,OC000708,2024-07-13 09:57:49.562137,AN001,2024-07-19 09:57:49.562137,6,4852811.96,False,
INV000709,OC000709,2024-05-25 09:57:30.165711,AN006,2024-05-29 09:57:30.165711,4,68902501.48,False,
INV000711,OC000711,2024-04-09 19:38:36.559233,AN005,2024-04-13 19:38:36.559233,4,31421529.21,False,
INV000712,OC000712,2024-05-31 20:41:03.392375,AN004,2024-06-05 20:41:03.392375,5,409512.13,False,
INV000713,OC000713,2024-07-12 08:03:55.701596,AN007,2024-07-17 08:03:55.701596,5,3073528.81,False,
INV000715,OC000715,2024-06-25 04:25:07.407474,AN004,2024-07-02 04:25:07.407474,7,6564622.08,False,
INV000717,OC000717,2024-04-27 19:49:12.197059,AN006,2024-04-29 19:49:12.197059,2,6444750.58,False,
INV000718,OC000718,2024-02-19 15:50:43.115705,AN005,2024-02-21 15:50:43.115705,2,2043738.26,False,
INV000719,OC000719,2024-03-12 23:27:57.337524,AN005,2024-03-16 23:27:57.337524,4,4133816.5,False,
INV000720,OC000720,2024-10-17 12:51:42.649615,AN005,2024-10-19 12:51:42.649615,2,4947581.04,False,
INV000721,OC000721,2024-12-06 19:55:23.168256,AN007,2024-12-12 19:55:23.168256,6,57028366.46,False,
INV000722,OC000722,2024-07-26 15:37:19.098773,AN001,2024-07-29 15:37:19.098773,3,3648519.15,True,Datos faltantes
INV000724,OC000724,2024-03-19 09:28:45.742928,AN008,2024-03-26 09:28:45.742928,7,5146329.53,False,
INV000725,OC000725,2024-10-29 05:32:47.153188,AN004,2024-10-30 05:32:47.153188,1,5133456.81,False,
INV000727,OC000727,2024-08-20 18:26:15.013326,AN002,2024-08-25 18:26:15.013326,5,7327616.19,False,
INV000728,OC000728,2024-01-11 09:22:59.981076,AN003,2024-01-18 09:22:59.981076,7,586284.33,False,
INV000729,OC000729,2024-08-03 09:31:25.142354,AN002,2024-08-04 09:31:25.142354,1,4243475.57,False,
INV000730,OC000730,2024-05-06 13:11:31.127463,AN002,2024-05-10 13:11:31.127463,4,2552180.56,False,
INV000732,OC000732,2024-08-22 05:43:04.134539,AN001,2024-08-23 05:43:04.134539,1,85807614.76,False,
INV000734,OC000734,2024-08-15 11:26:12.155936,AN006,2024-08-21 11:26:12.155936,6,10898960.37,False,
INV000736,OC000736,2024-02-05 13:37:21.595640,AN001,2024-02-08 13:37:21.595640,3,16489782.58,False,
INV000737,OC000737,2024-08-01 03:53:10.231670,AN008,2024-08-06 03:53:10.231670,5,13859564.49,False,
INV000738,OC000738,2024-06-29 23:07:18.919520,AN003,2024-07-06 23:07:18.919520,7,6429605.61,False,
INV000739,OC000739,2024-12-22 04:06:53.041869,AN002,2024-12-27 04:06:53.041869,5,5991957.86,False,
INV000740,OC000740,2024-04-23 21:42:11.101286,AN002,2024-04-24 21:42:11.101286,1,2909818.43,False,
INV000742,OC000742,2024-03-28 11:32:47.278730,AN001,2024-04-03 11:32:47.278730,6,22239192.42,True,Datos faltantes
INV000743,OC000743,2024-02-13 17:20:52.797706,AN006,2024-02-14 17:20:52.797706,1,314389.51,False,
INV000744,OC000744,2024-11-16 01:56:46.986318,AN002,2024-11-18 01:56:46.986318,2,4628417.71,False,
INV000746,OC000746,2024-04-03 08:09:01.511681,AN008,2024-04-10 08:09:01.511681,7,4844358.1,False,
INV000747,OC000747,2024-06-02 11:44:14.572861,AN001,2024-06-08 11:44:14.572861,6,3892189.54,False,
INV000748,OC000748,2024-04-10 06:58:11.422537,AN003,2024-04-17 06:58:11.422537,7,8432763.42,False,
INV000749,OC000749,2024-03-15 01:29:03.499871,AN002,2024-03-19 01:29:03.499871,4,1843879.77,True,SKU incorrecto
INV000750,OC000750,2024-11-19 00:51:05.861585,AN004,2024-11-23 00:51:05.861585,4,29428024.36,True,Datos faltantes
INV000751,OC000751,2024-03-14 12:07:13.827266,AN006,2024-03-21 12:07:13.827266,7,5536442.47,False,
INV000752,OC000752,2024-10-27 02:25:37.097451,AN007,2024-11-02 02:25:37.097451,6,10308548.12,False,
INV000754,OC000754,2024-08-22 08:53:09.166693,AN004,2024-08-28 08:53:09.166693,6,10823906.4,False,
INV000757,OC000757,2024-04-30 04:56:14.441739,AN005,2024-05-01 04:56:14.441739,1,2981012.42,False,
INV000758,OC000758,2024-12-28 04:06:48.367609,AN003,2025-01-02 04:06:48.367609,5,13263345.74,False,
INV000759,OC000759,2024-01-26 00:53:21.218725,AN007,2024-01-29 00:53:21.218725,3,6945713.88,False,
INV000760,OC000760,2024-06-12 06:06:40.118766,AN007,2024-06-13 06:06:40.118766,1,20920310.15,False,
INV000761,OC000761,2024-07-21 18:03:14.257283,AN008,2024-07-22 18:03:14.257283,1,1527602.56,False,
INV000763,OC000763,2024-08-03 15:21:03.530739,AN006,2024-08-07 15:21:03.530739,4,88225141.01,False,
INV000764,OC000764,2024-12-30 14:17:20.039315,AN008,2025-01-04 14:17:20.039315,5,7209697.71,False,
INV000765,OC000765,2024-01-10 20:32:57.086100,AN008,2024-01-17 20:32:57.086100,7,40536721.57,False,
INV000767,OC000767,2024-07-16 23:26:05.754905,AN004,2024-07-18 23:26:05.754905,2,16648257.86,False,
INV000768,OC000768,2024-11-26 14:53:40.497078,AN008,2024-12-03 14:53:40.497078,7,5997932.26,False,
INV000769,OC000769,2024-12-11 13:05:34.286560,AN006,2024-12-12 13:05:34.286560,1,27962423.71,False,
INV000770,OC000770,2024-07-22 04:10:25.033903,AN003,2024-07-23 04:10:25.033903,1,4771127.9,False,
INV000772,OC000772,2024-09-26 00:22:40.261678,AN003,2024-09-30 00:22:40.261678,4,31645455.47,True,Datos faltantes
INV000773,OC000773,2024-11-24 16:16:49.859040,AN001,2024-12-01 16:16:49.859040,7,23952487.13,False,
INV000774,OC000774,2024-05-14 08:52:21.545014,AN002,2024-05-17 08:52:21.545014,3,7055862.0,False,
INV000775,OC000775,2024-09-10 20:37:41.078838,AN004,2024-09-14 20:37:41.078838,4,7454888.26,True,Datos faltantes
INV000776,OC000776,2024-05-18 07:51:13.824697,AN001,2024-05-25 07:51:13.824697,7,22752248.73,False,
INV000777,OC000777,2024-04-28 19:43:45.251874,AN004,2024-04-29 19:43:45.251874,1,5773815.72,False,
INV000778,OC000778,2024-10-29 23:09:01.675246,AN002,2024-11-05 23:09:01.675246,7,209595.67,False,
INV000779,OC000779,2024-03-30 12:30:34.301228,AN006,2024-04-04 12:30:34.301228,5,2255273.99,False,
INV000780,OC000780,2024-04-20 16:10:21.133271,AN006,2024-04-23 16:10:21.133271,3,2463800.68,False,
INV000782,OC000782,2024-06-12 02:48:46.963023,AN001,2024-06-13 02:48:46.963023,1,14326428.08,False,
INV000783,OC000783,2024-05-13 13:25:42.401179,AN003,2024-05-17 13:25:42.401179,4,1847849.78,False,
INV000784,OC000784,2024-04-27 20:35:57.097003,AN001,2024-04-30 20:35:57.097003,3,3541454.52,False,
INV000785,OC000785,2024-01-26 22:54:22.931166,AN003,2024-01-31 22:54:22.931166,5,34825751.06,False,
INV000786,OC000786,2024-04-03 17:52:12.469412,AN001,2024-04-06 17:52:12.469412,3,8917916.83,False,
INV000789,OC000789,2024-07-25 09:07:54.569837,AN001,2024-07-28 09:07:54.569837,3,3532782.78,False,
INV000790,OC000790,2024-12-30 16:29:01.290336,AN001,2025-01-04 16:29:01.290336,5,16475337.8,False,
INV000791,OC000791,2024-09-29 05:37:28.631404,AN003,2024-10-04 05:37:28.631404,5,4252616.0,False,
INV000792,OC000792,2024-08-02 21:15:02.615614,AN007,2024-08-05 21:15:02.615614,3,2234770.51,False,
INV000793,OC000793,2024-02-26 09:18:55.607520,AN001,2024-02-28 09:18:55.607520,2,1276028.55,False,
INV000794,OC000794,2024-12-27 21:14:48.572091,AN001,2025-01-02 21:14:48.572091,6,236617.35,False,
INV000795,OC000795,2024-09-21 21:36:22.087797,AN005,2024-09-26 21:36:22.087797,5,42686.04,False,
INV000797,OC000797,2024-10-10 13:57:26.370870,AN005,2024-10-11 13:57:26.370870,1,7749125.63,False,
INV000798,OC000798,2024-09-18 05:14:45.992709,AN004,2024-09-25 05:14:45.992709,7,1790906.66,False,
INV000799,OC000799,2024-11-25 16:53:05.154438,AN006,2024-12-01 16:53:05.154438,6,20835969.57,False,
INV000800,OC000800,2024-05-28 16:59:40.331228,AN005,2024-06-01 16:59:40.331228,4,14751911.29,False,
INV000801,OC000801,2024-09-09 05:14:29.795659,AN003,2024-09-16 05:14:29.795659,7,4474092.73,False,
INV000802,OC000802,2024-10-22 01:51:37.299874,AN004,2024-10-24 01:51:37.299874,2,22911523.72,False,
INV000803,OC000803,2024-05-05 14:42:06.535856,AN007,2024-05-06 14:42:06.535856,1,9771030.44,False,
INV000808,OC000808,2024-05-22 13:04:35.504775,AN003,2024-05-25 13:04:35.504775,3,2549835.72,False,
INV000810,OC000810,2024-02-03 15:08:35.035599,AN003,2024-02-06 15:08:35.035599,3,130324292.16,False,
INV000811,OC000811,2024-01-24 21:45:20.537739,AN003,2024-01-28 21:45:20.537739,4,7425117.09,False,
INV000813,OC000813,2024-11-14 13:05:07.704180,AN004,2024-11-17 13:05:07.704180,3,6679623.82,False,
INV000814,OC000814,2024-10-27 10:17:18.033391,AN004,2024-11-03 10:17:18.033391,7,8229616.87,False,
INV000815,OC000815,2024-02-21 05:05:22.204370,AN008,2024-02-27 05:05:22.204370,6,34234125.76,False,
INV000816,OC000816,2024-12-14 22:18:00.861621,AN007,2024-12-21 22:18:00.861621,7,4162760.69,False,
INV000818,OC000818,2024-07-29 10:22:21.453441,AN008,2024-08-01 10:22:21.453441,3,2246030.5,False,
INV000819,OC000819,2024-11-26 21:30:53.078065,AN003,2024-12-03 21:30:53.078065,7,63886270.87,False,
INV000820,OC000820,2024-04-15 12:30:09.104723,AN007,2024-04-17 12:30:09.104723,2,19511174.14,False,
INV000822,OC000822,2024-11-01 18:48:36.021245,AN005,2024-11-04 18:48:36.021245,3,2191352.54,False,
INV000823,OC000823,2024-10-03 13:41:56.327585,AN005,2024-10-05 13:41:56.327585,2,7281237.13,False,
INV000824,OC000824,2024-06-24 02:19:52.321052,AN003,2024-06-30 02:19:52.321052,6,7947290.86,False,
INV000825,OC000825,2024-12-01 17:51:45.487372,AN001,2024-12-03 17:51:45.487372,2,8779064.54,False,
INV000826,OC000826,2024-10-18 23:08:16.937133,AN004,2024-10-20 23:08:16.937133,2,1715645.62,False,
INV000827,OC000827,2024-05-07 19:01:15.408968,AN007,2024-05-10 19:01:15.408968,3,2469354.05,False,
INV000828,OC000828,2024-04-12 10:35:47.103430,AN004,2024-04-19 10:35:47.103430,7,74029746.46,False,
INV000829,OC000829,2024-02-01 20:58:29.822208,AN004,2024-02-04 20:58:29.822208,3,1045935.79,False,
INV000830,OC000830,2024-10-27 07:12:39.867731,AN006,2024-11-03 07:12:39.867731,7,3488956.38,False,
INV000831,OC000831,2024-10-24 07:47:29.587245,AN008,2024-10-28 07:47:29.587245,4,1180701.11,False,
INV000834,OC000834,2024-11-09 01:04:49.009668,AN001,2024-11-15 01:04:49.009668,6,5813022.68,False,
INV000835,OC000835,2024-11-05 16:52:05.722565,AN005,2024-11-09 16:52:05.722565,4,608207.39,False,
INV000837,OC000837,2024-01-30 23:44:11.597052,AN004,2024-02-04 23:44:11.597052,5,791389.31,False,
INV000838,OC000838,2024-04-24 20:12:44.752959,AN002,2024-04-26 20:12:44.752959,2,1460615.36,False,
INV000840,OC000840,2024-08-24 20:27:49.382783,AN007,2024-08-30 20:27:49.382783,6,7651719.96,False,
INV000841,OC000841,2024-05-18 06:05:07.235112,AN002,2024-05-20 06:05:07.235112,2,8206881.36,False,
INV000843,OC000843,2024-01-23 13:49:08.310511,AN001,2024-01-28 13:49:08.310511,5,77676109.55,False,
INV000845,OC000845,2024-03-02 08:18:11.122151,AN003,2024-03-03 08:18:11.122151,1,678860.53,False,
INV000847,OC000847,2024-10-22 08:03:55.277315,AN007,2024-10-24 08:03:55.277315,2,622937.2,False,
INV000849,OC000849,2024-11-29 02:40:52.310344,AN005,2024-12-04 02:40:52.310344,5,128814.76,False,
INV000850,OC000850,2024-09-06 17:53:28.485440,AN004,2024-09-08 17:53:28.485440,2,5929506.7,False,
INV000851,OC000851,2024-08-21 04:58:34.464912,AN004,2024-08-27 04:58:34.464912,6,7995841.32,False,
INV000853,OC000853,2024-06-20 18:14:45.205506,AN006,2024-06-25 18:14:45.205506,5,8869367.01,False,
INV000854,OC000854,2024-09-14 02:10:27.299557,AN004,2024-09-15 02:10:27.299557,1,2508755.19,False,
INV000856,OC000856,2024-05-23 03:16:08.248689,AN005,2024-05-26 03:16:08.248689,3,1020833.14,False,
INV000857,OC000857,2024-08-09 00:18:55.616586,AN005,2024-08-12 00:18:55.616586,3,1592879.15,False,
INV000858,OC000858,2024-05-27 01:20:58.069707,AN008,2024-05-29 01:20:58.069707,2,6986278.42,False,
INV000859,OC000859,2024-06-22 22:54:49.495548,AN001,2024-06-26 22:54:49.495548,4,5614188.06,False,
INV000862,OC000862,2024-05-29 06:18:51.491889,AN004,2024-06-04 06:18:51.491889,6,7433553.6,False,
INV000863,OC000863,2024-08-04 04:48:03.441750,AN006,2024-08-06 04:48:03.441750,2,69005900.44,False,
INV000864,OC000864,2024-01-28 12:52:34.365099,AN002,2024-01-29 12:52:34.365099,1,751830.15,True,SKU incorrecto
INV000865,OC000865,2024-03-30 06:09:16.723236,AN001,2024-04-06 06:09:16.723236,7,15667670.09,False,
INV000866,OC000866,2024-08-02 07:52:46.901310,AN001,2024-08-04 07:52:46.901310,2,6617959.39,False,
INV000867,OC000867,2024-11-04 21:54:17.186505,AN003,2024-11-11 21:54:17.186505,7,41383702.7,False,
INV000868,OC000868,2024-12-29 11:49:27.909264,AN005,2024-12-31 11:49:27.909264,2,5913755.58,False,
INV000869,OC000869,2024-05-27 01:23:16.650175,AN005,2024-05-31 01:23:16.650175,4,433728.4,False,
INV000870,OC000870,2024-12-31 05:35:33.875177,AN006,2025-01-04 05:35:33.875177,4,36490638.12,False,
INV000871,OC000871,2024-07-23 11:50:13.748692,AN002,2024-07-29 11:50:13.748692,6,3772013.67,False,
INV000872,OC000872,2024-09-08 23:00:06.263716,AN005,2024-09-12 23:00:06.263716,4,9829368.78,False,
INV000873,OC000873,2024-04-11 03:56:04.058513,AN002,2024-04-12 03:56:04.058513,1,139577934.61,False,
INV000874,OC000874,2024-07-07 00:16:14.231895,AN005,2024-07-08 00:16:14.231895,1,8972684.6,False,
INV000875,OC000875,2024-05-03 15:07:40.345648,AN004,2024-05-04 15:07:40.345648,1,518683.92,False,
INV000876,OC000876,2024-07-21 20:33:57.995892,AN006,2024-07-24 20:33:57.995892,3,3611932.99,False,
INV000877,OC000877,2024-09-13 11:36:34.781892,AN002,2024-09-18 11:36:34.781892,5,28481543.15,False,
INV000879,OC000879,2024-08-18 01:17:23.960504,AN003,2024-08-20 01:17:23.960504,2,1145671.49,False,
INV000880,OC000880,2024-01-25 16:35:21.554791,AN002,2024-01-31 16:35:21.554791,6,149767264.31,False,
INV000881,OC000881,2024-12-09 13:59:59.006473,AN002,2024-12-16 13:59:59.006473,7,3752680.48,False,
INV000882,OC000882,2024-06-02 02:05:08.527234,AN006,2024-06-04 02:05:08.527234,2,1946175.59,False,
INV000883,OC000883,2024-12-04 16:54:02.986095,AN007,2024-12-05 16:54:02.986095,1,31509834.52,False,
INV000885,OC000885,2024-07-17 17:38:29.297689,AN008,2024-07-21 17:38:29.297689,4,2298789.35,False,
INV000886,OC000886,2024-03-31 07:39:00.232054,AN002,2024-04-05 07:39:00.232054,5,19632619.37,False,
INV000887,OC000887,2024-11-06 14:25:56.442859,AN004,2024-11-10 14:25:56.442859,4,2788894.62,False,
INV000888,OC000888,2024-01-25 00:37:55.958418,AN001,2024-01-26 00:37:55.958418,1,2048394.21,False,
INV000890,OC000890,2024-06-25 06:52:20.002854,AN007,2024-07-02 06:52:20.002854,7,697005.54,False,
INV000892,OC000892,2024-11-12 00:37:41.808084,AN007,2024-11-14 00:37:41.808084,2,2028238.43,False,
INV000893,OC000893,2024-10-14 19:02:12.981273,AN004,2024-10-21 19:02:12.981273,7,128120565.49,False,
INV000894,OC000894,2024-03-28 03:53:17.494035,AN007,2024-04-03 03:53:17.494035,6,6730899.46,False,
INV000896,OC000896,2024-03-24 12:12:52.958807,AN001,2024-03-31 12:12:52.958807,7,18177280.75,False,
INV000897,OC000897,2024-03-03 06:06:23.478817,AN005,2024-03-09 06:06:23.478817,6,1416592.49,False,
INV000898,OC000898,2024-08-14 21:11:14.883356,AN002,2024-08-18 21:11:14.883356,4,73081.98,False,
INV000900,OC000900,2024-07-01 03:38:08.372227,AN003,2024-07-05 03:38:08.372227,4,5415701.49,False,
INV000901,OC000901,2024-08-20 12:00:46.775323,AN006,2024-08-21 12:00:46.775323,1,42734351.9,False,
INV000902,OC000902,2024-02-28 05:10:25.846737,AN007,2024-03-04 05:10:25.846737,5,4826015.45,False,
INV000903,OC000903,2024-04-27 00:23:11.995474,AN004,2024-05-03 00:23:11.995474,6,1382508.48,False,
INV000904,OC000904,2024-09-11 15:38:38.503136,AN006,2024-09-18 15:38:38.503136,7,14743072.51,False,
INV000906,OC000906,2024-07-02 17:20:43.055317,AN005,2024-07-09 17:20:43.055317,7,32124837.88,False,
INV000907,OC000907,2024-08-15 05:41:58.108582,AN005,2024-08-18 05:41:58.108582,3,10729094.72,False,
INV000908,OC000908,2024-07-31 10:32:09.755990,AN008,2024-08-04 10:32:09.755990,4,3334004.16,True,SKU incorrecto
INV000909,OC000909,2024-01-18 03:29:18.608261,AN008,2024-01-21 03:29:18.608261,3,8662261.09,False,
INV000910,OC000910,2024-06-27 14:04:13.788732,AN003,2024-07-04 14:04:13.788732,7,1958923.39,False,
INV000911,OC000911,2024-08-20 16:05:34.337612,AN003,2024-08-22 16:05:34.337612,2,3519497.79,False,
INV000912,OC000912,2024-12-06 03:42:44.316608,AN003,2024-12-09 03:42:44.316608,3,13663745.52,False,
INV000913,OC000913,2024-08-19 14:47:29.595524,AN006,2024-08-25 14:47:29.595524,6,9365996.36,False,
INV000914,OC000914,2024-01-20 22:04:14.635492,AN005,2024-01-23 22:04:14.635492,3,2078168.33,False,
INV000916,OC000916,2024-01-12 21:56:49.915360,AN004,2024-01-14 21:56:49.915360,2,3158773.69,False,
INV000917,OC000917,2024-08-04 01:20:04.405835,AN002,2024-08-09 01:20:04.405835,5,2385957.27,False,
INV000918,OC000918,2024-05-02 01:34:42.560447,AN008,2024-05-09 01:34:42.560447,7,62361210.04,False,
INV000920,OC000920,2024-04-19 15:28:59.616124,AN006,2024-04-22 15:28:59.616124,3,37428778.41,False,
INV000921,OC000921,2024-01-14 21:25:16.985144,AN007,2024-01-17 21:25:16.985144,3,2603187.53,False,
INV000922,OC000922,2024-09-03 11:00:10.696033,AN003,2024-09-04 11:00:10.696033,1,59298710.97,False,
INV000923,OC000923,2024-09-22 12:31:19.229952,AN002,2024-09-28 12:31:19.229952,6,9950146.25,False,
INV000925,OC000925,2024-04-04 19:07:43.989937,AN004,2024-04-06 19:07:43.989937,2,1658559.75,False,
INV000926,OC000926,2025-01-01 16:56:44.793410,AN006,2025-01-06 16:56:44.793410,5,6390896.26,False,
INV000929,OC000929,2024-05-15 05:56:55.874486,AN004,2024-05-19 05:56:55.874486,4,62531233.16,False,
INV000931,OC000931,2024-11-06 16:06:03.749605,AN006,2024-11-09 16:06:03.749605,3,17773689.06,False,
INV000933,OC000933,2024-07-10 19:30:11.579845,AN003,2024-07-16 19:30:11.579845,6,2038191.8,False,
INV000934,OC000934,2024-08-23 13:10:18.749130,AN004,2024-08-24 13:10:18.749130,1,4714887.85,False,
INV000935,OC000935,2024-03-02 10:48:59.352471,AN006,2024-03-07 10:48:59.352471,5,5683904.64,False,
INV000936,OC000936,2024-05-30 13:29:26.770159,AN003,2024-06-01 13:29:26.770159,2,39149298.68,False,
INV000937,OC000937,2024-02-16 18:45:33.241371,AN005,2024-02-22 18:45:33.241371,6,33918404.55,False,
INV000940,OC000940,2024-12-18 06:44:11.761937,AN008,2024-12-24 06:44:11.761937,6,13161988.16,False,
INV000941,OC000941,2024-03-20 02:27:13.461402,AN008,2024-03-21 02:27:13.461402,1,4124392.86,False,
INV000942,OC000942,2024-01-04 04:59:16.673321,AN005,2024-01-08 04:59:16.673321,4,6434586.26,False,
INV000944,OC000944,2024-03-06 06:06:26.173776,AN008,2024-03-12 06:06:26.173776,6,62080020.85,False,
INV000945,OC000945,2024-04-01 09:52:23.790958,AN008,2024-04-07 09:52:23.790958,6,4759566.41,False,
INV000947,OC000947,2024-08-09 20:25:54.162227,AN008,2024-08-13 20:25:54.162227,4,2634662.22,False,
INV000948,OC000948,2024-05-18 08:33:13.006204,AN005,2024-05-23 08:33:13.006204,5,2250310.89,False,
INV000950,OC000950,2024-01-16 20:48:00.296659,AN005,2024-01-20 20:48:00.296659,4,7835164.3,True,SKU incorrecto
INV000951,OC000951,2024-07-04 03:13:45.273895,AN002,2024-07-09 03:13:45.273895,5,480883.59,False,
INV000952,OC000952,2024-10-04 15:10:38.243073,AN006,2024-10-09 15:10:38.243073,5,76057132.84,False,
INV000954,OC000954,2024-09-29 06:52:08.087393,AN007,2024-10-01 06:52:08.087393,2,28797574.68,False,
INV000955,OC000955,2024-09-13 14:25:35.325254,AN004,2024-09-15 14:25:35.325254,2,203769.12,False,
INV000956,OC000956,2024-08-03 11:27:08.738020,AN003,2024-08-10 11:27:08.738020,7,4866159.41,False,
INV000957,OC000957,2024-10-28 00:12:41.950413,AN008,2024-10-30 00:12:41.950413,2,31518797.06,False,
INV000958,OC000958,2024-04-21 09:32:52.647490,AN005,2024-04-22 09:32:52.647490,1,1107681.72,False,
INV000959,OC000959,2024-04-07 21:04:37.599460,AN007,2024-04-12 21:04:37.599460,5,4644763.81,False,
INV000960,OC000960,2024-10-05 15:04:21.667656,AN001,2024-10-06 15:04:21.667656,1,5604665.08,False,
INV000961,OC000961,2024-02-28 10:13:16.550094,AN004,2024-02-29 10:13:16.550094,1,14929404.04,False,
INV000962,OC000962,2024-02-14 21:41:16.711109,AN006,2024-02-17 21:41:16.711109,3,5871166.05,False,
INV000963,OC000963,2024-02-27 05:53:29.430392,AN003,2024-03-04 05:53:29.430392,6,30498781.53,False,
INV000965,OC000965,2024-12-24 17:33:14.506820,AN001,2024-12-27 17:33:14.506820,3,8943641.5,False,
INV000966,OC000966,2024-03-28 12:13:00.299198,AN007,2024-04-01 12:13:00.299198,4,5471543.42,False,
INV000968,OC000968,2024-06-28 09:00:42.178402,AN005,2024-07-02 09:00:42.178402,4,153563933.6,False,
INV000972,OC000972,2024-11-02 21:47:59.307635,AN008,2024-11-05 21:47:59.307635,3,4152311.12,False,
INV000973,OC000973,2024-11-20 03:41:29.946496,AN005,2024-11-21 03:41:29.946496,1,6454511.83,True,Datos faltantes
INV000976,OC000976,2024-02-03 18:50:07.018689,AN002,2024-02-07 18:50:07.018689,4,9005031.39,False,
INV000978,OC000978,2024-05-29 11:39:37.673947,AN007,2024-06-05 11:39:37.673947,7,3239177.79,False,
INV000980,OC000980,2024-04-15 12:23:10.427703,AN003,2024-04-18 12:23:10.427703,3,8715144.17,False,
INV000981,OC000981,2024-12-26 20:31:37.346640,AN005,2024-12-27 20:31:37.346640,1,2886579.9,False,
INV000982,OC000982,2024-07-14 07:57:43.258570,AN002,2024-07-17 07:57:43.258570,3,21072610.8,False,
